id,user_id,book_id,quantity,shipping,date,price_clean,currency,price_usd,paid_price
73337,54490,21250,2,,2025-01-05 00:00:00,20.0,USD,20.0,40.0
82068,53454,21379,2,,2024-09-27 00:00:00,67.25,EUR,80.7,161.4
75387,53573,21519,2,,2025-02-15 00:00:00,49.0,EUR,58.8,117.6
75091,53567,21650,4,,2025-03-23 00:00:00,42.25,USD,42.25,169.0
80386,54100,21567,4,,2024-07-16 00:00:00,58.0,USD,58.0,232.0
77968,54018,21515,1,,2024-11-23 00:00:00,74.0,EUR,88.8,88.8
81813,53229,21437,1,,2025-01-14 00:00:00,66.99,USD,66.99,66.99
81397,53609,21601,1,,2025-02-13 00:00:00,30.0,USD,30.0,30.0
78724,55290,21245,1,,2025-05-04 00:00:00,50.0,USD,50.0,50.0
76130,54519,21245,1,"705 Hollis Mountains, West Jesushaven, MT 24371-5614",2024-10-03 00:00:00,49.99,EUR,59.99,59.99
79631,55154,21575,1,"Suite 815 97097 Sonja Crossing, Lolitaview, OR 22914",2025-02-16 00:00:00,50.5,USD,50.5,50.5
78600,53457,21631,1,"Apt. 308 186 Volkman Burgs, New Cornell, HI 06024-9257",2024-03-08 00:00:00,17.99,USD,17.99,17.99
75332,54744,21622,1,"520 Robel Via, Eldenborough, MN 89634",2024-07-31 00:00:00,35.0,USD,35.0,35.0
80296,54517,21595,1,,2025-01-25 00:00:00,51.0,USD,51.0,51.0
74726,55567,21270,1,,2024-11-16 00:00:00,72.99,USD,72.99,72.99
82357,53107,20953,2,,2025-04-14 00:00:00,47.0,EUR,56.4,112.8
77920,54345,21278,1,,2025-03-01 00:00:00,32.0,USD,32.0,32.0
75199,55201,20934,1,,2025-02-12 00:00:00,22.0,USD,22.0,22.0
81723,55272,21255,1,,2024-04-05 00:00:00,36.0,USD,36.0,36.0
79172,53354,21027,1,,2024-04-13 00:00:00,28.5,USD,28.5,28.5
79953,53183,21521,1,"6885 Stanton Inlet, South Emery, NM 97746-3600",2024-12-01 00:00:00,49.0,USD,49.0,49.0
78986,55521,21615,1,,2025-01-06 00:00:00,47.0,EUR,56.4,56.4
75840,54721,21234,1,"Apt. 987 6044 Jaskolski Curve, Auershire, MO 12984-0414",2025-06-12 00:00:00,31.99,USD,31.99,31.99
80559,55255,20998,1,,2024-07-17 00:00:00,47.75,EUR,57.3,57.3
76454,55571,20932,1,,2025-01-23 00:00:00,18.75,USD,18.75,18.75
73592,53460,21229,4,,2025-02-09 00:00:00,20.25,USD,20.25,81.0
76238,53563,21617,1,,2024-09-09 00:00:00,21.75,USD,21.75,21.75
74858,55048,21612,1,"Apt. 393 7866 Gutmann Creek, New Rhea, AZ 48159",2024-10-03 00:00:00,63.75,USD,63.75,63.75
75018,53597,21514,1,,2024-10-17 00:00:00,35.0,EUR,42.0,42.0
75456,53570,20975,1,,2025-02-28 00:00:00,71.0,EUR,85.2,85.2
76008,53658,21657,1,,2025-01-08 00:00:00,13.0,EUR,15.6,15.6
75551,55658,21217,1,,2025-08-16 00:00:00,32.0,EUR,38.4,38.4
74497,54826,21465,2,"Suite 817 6245 Keeling Oval, North Cristina, NE 41402-8263",2024-07-24 00:00:00,71.99,USD,71.99,143.98
76231,54323,21563,1,,2025-04-26 00:00:00,55.0,EUR,66.0,66.0
78205,54715,21248,5,,2025-03-10 00:00:00,40.99,USD,40.99,204.95000000000002
82589,53404,21104,1,,2024-12-30 00:00:00,21.0,USD,21.0,21.0
75992,53652,21505,3,,2025-06-10 00:00:00,30.75,USD,30.75,92.25
80394,53619,21038,2,,2024-07-01 00:00:00,51.25,USD,51.25,102.5
82256,55244,20998,1,,2024-10-05 00:00:00,46.0,EUR,55.2,55.2
82985,54487,21178,1,,2025-01-15 00:00:00,50.75,USD,50.75,50.75
80345,55077,21019,1,,2025-03-14 00:00:00,65.99,USD,65.99,65.99
78142,55522,21348,1,,2025-01-04 00:00:00,24.0,USD,24.0,24.0
74817,54865,21431,1,,2024-11-05 00:00:00,64.0,USD,64.0,64.0
74331,53350,21326,1,,2024-10-21 00:00:00,71.75,USD,71.75,71.75
80892,55368,21083,1,,2025-03-29 00:00:00,21.0,USD,21.0,21.0
77165,53541,21303,5,,2025-07-08 04:04:11,26.0,USD,26.0,130.0
77659,53263,21164,1,,2024-08-03 00:00:00,19.0,EUR,22.8,22.8
77833,53488,21277,1,,2024-10-29 00:00:00,63.0,USD,63.0,63.0
74139,55015,21153,1,,2024-12-07 00:00:00,44.99,USD,44.99,44.99
74044,53180,21421,1,,2024-07-08 00:00:00,54.0,USD,54.0,54.0
82340,55352,21433,2,"747 Rowe Summit, Guillermoport, IL 70568",2025-01-15 00:00:00,47.25,USD,47.25,94.5
79067,54211,20976,5,,2024-12-08 00:00:00,50.0,USD,50.0,250.0
78925,54234,21072,3,"7815 Travis Circles, Port Cassey, VT 82665-3251",2024-11-08 00:00:00,70.0,EUR,84.0,252.0
81523,53112,21454,1,,2025-03-14 00:00:00,40.5,USD,40.5,40.5
81890,53610,21295,1,,2024-11-23 00:00:00,15.0,EUR,18.0,18.0
81991,54110,21266,1,"Suite 903 3432 Booker Crossing, Homerview, MI 51434-8114",2025-03-13 00:00:00,61.0,USD,61.0,61.0
77854,54053,21523,2,,2024-09-17 00:00:00,47.0,USD,47.0,94.0
77525,54266,20984,1,"5543 Dane Flats, Port Eddie, CT 42308-9323",2025-03-07 00:00:00,31.25,USD,31.25,31.25
79601,55754,21212,1,,2024-10-26 00:00:00,35.0,EUR,42.0,42.0
74137,55590,21124,2,,2025-08-11 00:00:00,35.25,EUR,42.3,84.6
77197,55727,21124,1,,2024-06-11 00:00:00,37.0,USD,37.0,37.0
78999,54883,21106,2,,2025-07-22 00:00:00,44.5,EUR,53.4,106.8
78333,53069,21258,3,,2025-01-04 00:00:00,21.99,USD,21.99,65.97
79490,53098,21093,1,"928 Modesto Forest, East Luzland, MS 15591",2024-09-29 00:00:00,68.25,USD,68.25,68.25
82282,54825,21101,3,,2024-12-28 00:00:00,21.0,USD,21.0,63.0
76285,53558,21463,1,,2024-09-01 00:00:00,75.5,USD,75.5,75.5
78854,54485,21475,1,,2025-04-19 00:00:00,35.0,USD,35.0,35.0
78023,53541,21210,2,,2024-04-28 00:00:00,18.0,USD,18.0,36.0
77873,55682,21150,4,,2025-01-15 00:00:00,65.0,USD,65.0,260.0
81880,53667,21631,1,,2025-06-02 00:00:00,16.0,USD,16.0,16.0
74945,55708,21142,2,,2024-10-05 00:00:00,34.75,USD,34.75,69.5
82404,55694,21096,1,"357 Wintheiser Island, Lake Jeffstad, AL 43786-2998",2025-04-12 00:00:00,74.75,USD,74.75,74.75
73928,53713,21525,1,,2024-09-15 00:00:00,49.0,USD,49.0,49.0
82409,53334,21657,1,,2025-07-13 00:00:00,16.5,USD,16.5,16.5
80522,55085,21321,4,,2024-04-06 00:00:00,74.0,EUR,88.8,355.2
77561,53782,21052,1,,2024-10-01 00:00:00,74.0,EUR,88.8,88.8
79492,55819,21636,1,,2024-10-15 00:00:00,53.75,USD,53.75,53.75
75660,54135,21543,1,,2025-04-27 00:00:00,29.0,EUR,34.8,34.8
78319,53086,21349,1,,2024-08-22 00:00:00,61.5,USD,61.5,61.5
82464,54485,21594,1,"9940 Norbert Flat, Port Jimmiefort, WV 00220-4552",2025-02-02 00:00:00,59.75,USD,59.75,59.75
75754,53211,21369,1,"2457 Michelina Fords, Theahaven, ND 24426-1878",2024-08-21 00:00:00,61.0,EUR,73.2,73.2
81317,53445,21197,1,"8032 Nienow Port, Anibalberg, AZ 18004-7408",2025-04-13 00:00:00,70.5,USD,70.5,70.5
75280,54270,21496,1,"Apt. 872 285 Skye Tunnel, Lake Garlandton, WV 37697",2024-12-07 00:00:00,30.75,USD,30.75,30.75
79222,55077,21580,1,"Suite 318 51519 Winfred Skyway, Milanburgh, CO 73834-6173",2024-09-07 00:00:00,61.0,USD,61.0,61.0
81300,53987,21505,1,"Apt. 813 8872 Harber Islands, Streichfort, NY 99247",2025-01-10 00:00:00,26.75,EUR,32.1,32.1
79874,53870,21505,1,,2024-02-12 00:00:00,29.75,USD,29.75,29.75
74567,54000,21243,3,,2025-01-08 00:00:00,69.5,USD,69.5,208.5
73438,53770,21410,2,,2025-04-09 00:00:00,27.0,EUR,32.4,64.8
77342,55615,21419,1,,2024-05-27 00:00:00,69.99,USD,69.99,69.99
74427,54531,21286,1,,2024-09-23 00:00:00,33.0,USD,33.0,33.0
81334,53646,21223,1,,2024-07-12 00:00:00,70.0,USD,70.0,70.0
76905,54942,21458,1,,2024-11-23 00:00:00,44.25,EUR,53.1,53.1
73419,53781,21437,2,,2024-05-18 00:00:00,66.75,EUR,80.1,160.2
78172,54259,21176,1,"Apt. 948 8750 Monahan Street, North Meri, NJ 34137",2024-10-13 00:00:00,23.75,USD,23.75,23.75
74177,55044,21649,1,,2025-02-03 00:00:00,21.99,USD,21.99,21.99
78975,53479,21428,1,,2024-11-11 00:00:00,25.75,USD,25.75,25.75
79735,53581,21025,1,,2025-02-07 00:00:00,53.75,EUR,64.5,64.5
75720,55306,21403,1,,2024-07-27 00:00:00,24.0,USD,24.0,24.0
79364,55689,21072,1,,2024-09-28 00:00:00,70.0,USD,70.0,70.0
77980,53295,21282,2,,2024-11-15 00:00:00,60.5,USD,60.5,121.0
75839,53025,21635,2,,2024-10-04 00:00:00,24.25,USD,24.25,48.5
75429,55311,21531,5,,2024-04-20 00:00:00,57.0,USD,57.0,285.0
78017,53290,21264,2,,2024-09-16 00:00:00,43.0,USD,43.0,86.0
78734,53843,20960,1,,2025-07-21 00:00:00,26.0,USD,26.0,26.0
78674,55295,21284,1,,2025-01-03 00:00:00,19.0,USD,19.0,19.0
76107,53037,21573,5,"Apt. 344 8039 Batz Drives, Jacquelynntown, NJ 54337",2025-01-26 00:00:00,27.0,USD,27.0,135.0
74685,53894,20984,4,,2024-07-31 00:00:00,31.25,USD,31.25,125.0
76881,53148,20983,5,,2025-04-23 00:00:00,17.0,USD,17.0,85.0
76823,55310,21053,1,,2024-10-05 00:00:00,52.0,USD,52.0,52.0
78156,55233,21558,3,,2025-01-24 00:00:00,27.0,USD,27.0,81.0
76667,53837,21022,1,"8360 Benton Parkways, South Marlinbury, VT 71725",2024-10-08 00:00:00,61.0,EUR,73.2,73.2
74344,53901,21262,1,"337 Wilfred Burgs, Port Anitra, NY 95796-8869",2024-09-05 00:00:00,35.25,USD,35.25,35.25
77835,55809,21155,1,,2024-09-13 00:00:00,65.5,USD,65.5,65.5
75613,54767,20930,1,,2025-03-14 00:00:00,32.75,USD,32.75,32.75
80501,54314,21380,1,,2025-02-14 00:00:00,33.5,EUR,40.2,40.2
76286,55327,20949,1,,2024-12-02 00:00:00,47.0,USD,47.0,47.0
81305,54013,21195,1,"644 Hugh Mills, Mayaside, WV 71225-1346",2024-10-22 00:00:00,38.5,EUR,46.2,46.2
81784,53806,21127,1,,2025-03-30 00:00:00,56.5,USD,56.5,56.5
75028,53862,21459,1,,2025-06-13 12:24:04,22.0,EUR,26.4,26.4
74229,54787,20965,1,,2025-02-27 00:00:00,58.0,EUR,69.6,69.6
81916,53921,20919,1,,2024-12-03 00:00:00,74.5,USD,74.5,74.5
74749,53853,21177,1,"Suite 201 56092 Jast Islands, North Corey, MO 79516-1642",2024-10-08 00:00:00,20.75,USD,20.75,20.75
81792,54140,20946,1,,2025-02-24 00:00:00,22.5,EUR,27.0,27.0
77982,53228,21471,5,,2024-05-28 00:00:00,19.99,USD,19.99,99.94999999999999
78962,54920,21439,2,"Apt. 217 138 Leo Street, West Harold, GA 36989",2024-03-13 00:00:00,41.99,USD,41.99,83.98
82873,54435,21155,1,"7786 O'Hara Hills, Starkside, WA 70892",2024-12-14 00:00:00,69.0,USD,69.0,69.0
81864,53250,20923,3,,2024-08-10 00:00:00,32.5,USD,32.5,97.5
80081,54928,21377,1,,2025-01-09 00:00:00,49.0,EUR,58.8,58.8
77489,53532,21356,4,,2025-03-15 00:00:00,17.0,USD,17.0,68.0
76031,54355,21225,1,"Apt. 195 21113 Clyde Heights, Lake Loriahaven, MD 22076",2025-05-06 00:00:00,54.0,USD,54.0,54.0
73799,55720,21043,1,,2024-12-04 00:00:00,20.5,EUR,24.6,24.6
74585,54057,21331,1,"794 Veum Mews, Boganside, NH 20021",2025-04-06 00:00:00,60.0,EUR,72.0,72.0
75562,54779,20960,1,,2025-04-19 00:00:00,24.0,USD,24.0,24.0
81750,55430,21473,1,"Apt. 591 77416 Brakus Grove, Denicechester, KS 91092-7489",2024-09-16 00:00:00,58.25,EUR,69.9,69.9
82081,54325,20949,2,,2025-01-01 00:00:00,47.5,USD,47.5,95.0
82321,55791,21088,1,,2024-07-05 00:00:00,57.99,EUR,69.59,69.59
77726,54124,21300,1,,2024-09-15 00:00:00,56.0,USD,56.0,56.0
80569,54086,21607,2,"317 Shamika Tunnel, South Otha, NY 71529",2024-09-02 00:00:00,68.25,USD,68.25,136.5
77369,54159,21337,2,,2024-05-29 00:00:00,68.25,EUR,81.9,163.8
78559,55614,21557,1,,2025-01-04 00:00:00,65.0,USD,65.0,65.0
75460,53398,21181,2,,2024-02-21 00:00:00,49.0,USD,49.0,98.0
77512,54545,21542,1,,2025-01-17 00:00:00,46.0,USD,46.0,46.0
78381,55711,21099,2,,2025-01-09 00:00:00,29.75,EUR,35.7,71.4
82924,54953,21314,1,,2024-11-08 00:00:00,16.5,EUR,19.8,19.8
80038,55567,21126,1,,2025-03-24 00:00:00,64.0,USD,64.0,64.0
75229,53142,21598,1,,2024-12-17 00:00:00,39.0,EUR,46.8,46.8
76976,55103,21116,1,"2366 Hills Branch, North Barrieberg, VT 66095-9712",2024-12-03 00:00:00,33.0,EUR,39.6,39.6
81870,54049,21157,1,,2025-04-25 00:00:00,32.5,EUR,39.0,39.0
78130,54247,21472,2,,2024-10-01 00:00:00,63.5,USD,63.5,127.0
75139,54145,21482,1,,2025-06-29 00:00:00,45.0,USD,45.0,45.0
81642,54133,21332,1,,2024-07-17 00:00:00,44.99,USD,44.99,44.99
73966,53940,21459,1,,2025-01-26 00:00:00,22.75,EUR,27.3,27.3
82405,54658,21018,2,,2024-07-25 00:00:00,41.5,USD,41.5,83.0
79775,55223,21137,1,,2024-11-05 00:00:00,43.5,USD,43.5,43.5
82841,54650,21628,1,,2024-09-24 00:00:00,29.75,EUR,35.7,35.7
78661,54523,21392,1,,2025-02-04 00:00:00,75.0,USD,75.0,75.0
76993,55513,21598,1,,2025-05-23 00:00:00,39.5,EUR,47.4,47.4
75893,54168,21525,1,,2024-09-28 00:00:00,46.5,USD,46.5,46.5
78532,53644,21029,2,,2025-02-17 00:00:00,47.0,USD,47.0,94.0
77779,54465,21277,2,,2024-10-21 00:00:00,60.5,EUR,72.6,145.2
78288,55680,21656,1,,2025-01-15 00:00:00,75.75,USD,75.75,75.75
81755,54284,21599,1,"924 Scotty Mills, Lehnerland, AZ 95677-4845",2025-04-19 00:00:00,17.5,USD,17.5,17.5
75321,53267,21102,1,"Suite 990 83182 Elene Trail, East Kerry, SC 67579",2024-07-24 00:00:00,52.0,USD,52.0,52.0
74317,53850,21441,1,"Apt. 179 48941 Kenton Overpass, Carrollhaven, PA 84786-7217",2024-11-01 00:00:00,15.25,USD,15.25,15.25
75031,54740,21110,1,"Apt. 741 453 Shields Mountains, Hellerstad, MD 91072",2024-07-29 00:00:00,37.99,USD,37.99,37.99
73995,54493,21339,1,,2024-10-05 00:00:00,72.0,EUR,86.4,86.4
