id,user_id,book_id,quantity,shipping,date,price_clean,currency,price_usd,paid_price
82569,47961,21929,3,,2025-02-12 00:00:00.000,60.0,USD,60.0,180.0
84896,49339,21947,1,"4469 White Manor, Carsonberg, AK 60694-6854",2025-01-20 00:00:00.000,64.0,EUR,76.8,76.8
83429,48866,21740,1,,2025-03-05 15:51:05.000,56.5,USD,56.5,56.5
79902,49843,21851,1,,2025-07-14 00:00:00.000,27.0,EUR,32.4,32.4
86084,48196,21885,4,,2024-05-12 00:00:00.000,47.75,EUR,57.3,229.2
79765,48782,21451,1,"Apt. 192 969 Krissy Port, South Inger, MS 63584",2024-09-29 00:00:00.000,73.0,EUR,87.6,87.6
77797,50918,21602,1,"Suite 992 763 Ronny Prairie, Port Neelytown, NC 43283",2024-03-25 00:00:00.000,62.25,USD,62.25,62.25
81356,50771,21666,1,,2024-10-05 00:00:00.000,68.0,USD,68.0,68.0
78471,48739,21999,1,"24883 Yoshie Curve, North Lashandahaven, AK 84392-4338",2024-08-30 00:00:00.000,34.0,USD,34.0,34.0
82934,47674,21446,1,,2024-11-08 00:00:00.000,15.5,EUR,18.6,18.6
79420,48571,21919,2,,2024-07-20 00:00:00.000,55.0,USD,55.0,110.0
82553,48650,21693,2,,2024-05-26 00:00:00.000,71.0,EUR,85.2,170.4
81598,50719,21348,2,,2025-07-03 00:00:00.000,21.0,USD,21.0,42.0
85701,49906,22034,1,,2024-03-31 00:00:00.000,73.5,EUR,88.2,88.2
83605,47837,21490,1,,2024-10-24 00:00:00.000,65.75,USD,65.75,65.75
85605,50663,21803,1,,2024-01-19 00:00:00.000,52.0,EUR,62.4,62.4
83502,48355,21677,1,,2025-06-20 00:00:00.000,33.0,USD,33.0,33.0
82764,48961,21343,1,,2024-10-17 00:00:00.000,71.5,USD,71.5,71.5
81121,50426,21372,1,,2024-11-13 00:00:00.000,35.5,USD,35.5,35.5
86254,49635,21522,1,,2025-01-01 14:12:19.000,19.0,EUR,22.8,22.8
86473,49625,21870,1,,2024-10-04 00:00:00.000,64.0,USD,64.0,64.0
78638,48575,21773,1,"Apt. 987 339 Leonora Point, North Mohamedton, ID 54492-4773",2025-08-15 00:00:00.000,39.0,EUR,46.8,46.8
80384,49284,21697,2,"Suite 145 168 Weissnat Trail, Port Greta, AZ 37876-3552",2025-02-26 00:00:00.000,64.25,USD,64.25,128.5
84047,48791,21985,1,,2024-08-17 14:20:27.959,20.5,USD,20.5,20.5
77807,48852,21718,3,,2025-05-17 00:00:00.000,47.75,USD,47.75,143.25
84776,48976,21995,2,,2024-03-20 00:00:00.000,45.99,USD,45.99,91.98
79045,49453,21315,1,,2024-04-18 00:00:00.000,75.0,USD,75.0,75.0
83607,47762,21760,1,"Apt. 574 199 Cremin Underpass, Hansenside, MA 45626",2024-11-08 00:00:00.000,67.25,EUR,80.7,80.7
78109,48560,21872,3,,2024-11-29 23:08:50.000,38.0,USD,38.0,114.0
85943,47994,21661,1,,2024-04-05 00:00:00.000,66.25,USD,66.25,66.25
84304,48745,22034,1,,2024-09-24 00:00:00.000,73.0,USD,73.0,73.0
82544,49839,21918,5,,2025-01-03 00:00:00.000,70.0,USD,70.0,350.0
78039,48834,21578,1,"47149 Marcelene Streets, Kingview, NV 59138-9180",2024-10-31 00:00:00.000,21.5,USD,21.5,21.5
80454,50305,21335,1,,2024-09-12 00:00:00.000,32.75,USD,32.75,32.75
77911,47728,21934,2,"Suite 370 34918 August Summit, Florinefort, WY 14770",2024-09-07 00:00:00.000,42.75,EUR,51.3,102.6
78728,47825,21480,1,,2024-10-01 00:00:00.000,53.99,EUR,64.79,64.79
83523,50625,21924,1,,2024-08-04 00:00:00.000,55.5,USD,55.5,55.5
83993,48767,21983,1,,2024-10-31 00:00:00.000,60.75,USD,60.75,60.75
82866,49068,21418,1,,2025-01-31 03:04:59.000,29.5,USD,29.5,29.5
81988,48933,21464,1,,2025-03-05 00:00:00.000,63.0,USD,63.0,63.0
86359,49247,21300,1,,2025-03-12 00:00:00.000,38.5,USD,38.5,38.5
79996,48991,21954,2,,2024-10-13 00:00:00.000,51.5,USD,51.5,103.0
84412,51024,21992,2,,2024-12-24 00:00:00.000,35.0,USD,35.0,70.0
82324,50070,21896,1,"Suite 502 837 Gleason Spring, Dickensville, AR 82975",2024-05-13 11:29:19.697,22.5,EUR,27.0,27.0
82580,47858,21795,2,,2025-01-06 00:00:00.000,36.99,USD,36.99,73.98
81060,48405,21395,1,,2024-12-08 00:00:00.000,63.0,EUR,75.6,75.6
78935,50761,21495,1,"Suite 353 8752 Christian Knoll, Hillsfurt, ID 00549-2490",2025-03-15 00:00:00.000,49.0,USD,49.0,49.0
81713,49037,21951,1,,2025-07-11 00:00:00.000,30.75,USD,30.75,30.75
78140,50502,21562,1,,2024-06-23 00:00:00.000,33.5,USD,33.5,33.5
78946,48858,21784,1,"Suite 244 366 McKenzie Mews, New Shayneland, WV 28559-9464",2024-10-18 00:00:00.000,65.99,USD,65.99,65.99
84118,48116,21406,1,,2024-12-04 00:00:00.000,71.25,USD,71.25,71.25
80521,49722,22009,1,,2024-12-26 00:00:00.000,25.75,USD,25.75,25.75
83664,50425,21986,2,"Apt. 687 3527 Rosenbaum Stravenue, Morarmouth, SD 04680",2025-01-08 02:35:58.835,50.0,USD,50.0,100.0
80335,49224,21810,1,,2024-04-10 09:01:20.148,52.0,USD,52.0,52.0
82248,48120,21635,2,"370 Lind Extension, Boscomouth, MT 74876",2025-02-14 00:00:00.000,39.99,USD,39.99,79.98
81561,49096,21409,3,"Suite 652 385 Aaron Village, South Lucianoburgh, CA 86593",2024-08-18 00:00:00.000,65.75,USD,65.75,197.25
78738,48094,21589,1,,2025-03-19 00:00:00.000,63.0,EUR,75.6,75.6
85256,47888,21763,1,,2025-02-13 00:00:00.000,38.5,USD,38.5,38.5
79628,49980,21562,1,,2025-02-08 00:00:00.000,34.25,USD,34.25,34.25
77921,50659,21643,1,"Suite 863 698 Wisozk Shoals, Trompshire, AK 79391",2024-08-27 01:56:31.776,13.5,USD,13.5,13.5
79328,51059,21695,4,,2024-05-28 00:00:00.000,73.0,EUR,87.6,350.4
81770,48987,21962,1,,2024-09-25 00:00:00.000,66.0,EUR,79.2,79.2
86019,49041,21702,1,,2024-06-09 00:00:00.000,64.5,USD,64.5,64.5
83890,49493,21703,1,,2025-01-12 00:00:00.000,65.5,USD,65.5,65.5
83588,49230,21703,1,"5680 Heller Port, East Elly, WY 88883-4803",2024-08-21 04:22:06.318,68.5,USD,68.5,68.5
79602,50033,21948,1,,2025-01-06 00:00:00.000,64.5,USD,64.5,64.5
81736,51103,21418,1,,2024-11-21 00:00:00.000,33.0,USD,33.0,33.0
77920,49433,21307,4,"Suite 870 9680 Rocco Brooks, New Rubin, NC 97192",2024-09-28 00:00:00.000,26.25,USD,26.25,105.0
78586,48801,21802,2,,2024-12-04 00:00:00.000,45.0,USD,45.0,90.0
81805,49275,21833,1,,2024-07-25 00:00:00.000,67.0,USD,67.0,67.0
79175,48166,21344,1,"5033 Bert Lodge, Carolview, MT 97859-5923",2024-11-13 00:00:00.000,54.0,EUR,64.8,64.8
77682,48404,21617,5,,2024-10-05 00:00:00.000,27.5,USD,27.5,137.5
78192,49406,21779,1,"Suite 897 567 Schamberger Trail, West Martyborough, WA 43957-3262",2025-08-15 00:00:00.000,31.5,USD,31.5,31.5
85096,48328,22054,1,,2024-05-18 00:23:18.509,67.0,EUR,80.4,80.4
79470,50226,21353,1,,2025-03-13 06:03:33.102,26.25,USD,26.25,26.25
77795,48832,21752,4,"Apt. 355 3790 Graham Burgs, North Cedricmouth, CA 83909-7628",2024-07-28 00:00:00.000,60.0,USD,60.0,240.0
79330,50998,21339,2,,2024-03-28 00:00:00.000,70.75,USD,70.75,141.5
85071,48535,22033,3,,2024-11-15 00:00:00.000,50.5,USD,50.5,151.5
84280,49426,21536,1,,2025-05-14 00:00:00.000,40.0,EUR,48.0,48.0
79130,48277,22003,2,,2024-08-09 00:00:00.000,61.5,USD,61.5,123.0
79120,50136,21548,1,,2024-11-25 09:29:58.872,41.0,USD,41.0,41.0
79950,49285,21375,1,,2025-01-01 00:00:00.000,51.5,USD,51.5,51.5
78332,47792,21948,2,,2024-11-30 00:00:00.000,63.0,USD,63.0,126.0
80585,48976,21615,1,,2024-07-10 00:00:00.000,48.25,EUR,57.9,57.9
82808,48097,21814,5,,2024-10-04 00:00:00.000,45.75,USD,45.75,228.75
81208,47834,21714,2,,2025-05-13 00:00:00.000,42.0,USD,42.0,84.0
85889,48551,21525,1,,2024-05-20 00:00:00.000,33.0,USD,33.0,33.0
78433,48704,21937,1,,2024-05-25 03:29:30.000,52.5,USD,52.5,52.5
84819,48959,21352,1,,2025-06-07 00:00:00.000,31.0,USD,31.0,31.0
78149,49162,21787,1,,2024-11-10 00:00:00.000,44.5,USD,44.5,44.5
83824,49018,21952,2,"Apt. 973 93069 Yost Forest, New Redashire, CA 36510",2025-01-14 00:00:00.000,50.25,USD,50.25,100.5
84900,49087,21573,1,"339 Napoleon Ramp, East Alicamouth, SC 91018",2024-11-17 00:00:00.000,32.0,USD,32.0,32.0
77822,50969,22003,1,"983 Alana Trail, East Alphonse, AK 12188",2024-11-25 00:00:00.000,58.5,EUR,70.2,70.2
83113,50174,21983,2,"739 Felicia Shores, New Leonardo, MI 50300-4369",2024-09-25 00:00:00.000,60.0,USD,60.0,120.0
85600,49746,21618,1,,2025-03-07 00:00:00.000,45.75,EUR,54.9,54.9
80262,48939,21806,1,"1885 Clemente Divide, Christiansenland, NV 19823-4941",2024-07-18 00:00:00.000,58.0,USD,58.0,58.0
84289,50052,21558,1,"Suite 458 99710 Renner Forks, South Mandieburgh, NE 46946",2024-12-28 00:00:00.000,20.0,USD,20.0,20.0
86449,48725,21528,1,,2025-03-07 00:00:00.000,46.99,USD,46.99,46.99
81991,51056,21467,1,,2025-04-07 00:00:00.000,49.0,EUR,58.8,58.8
83178,49626,21862,1,"Apt. 842 191 Gutmann Rest, West Arlene, WI 73743-8405",2025-08-01 00:00:00.000,54.5,USD,54.5,54.5
81716,50544,21958,1,,2024-06-29 00:00:00.000,75.0,USD,75.0,75.0
85734,48963,21656,1,"56061 White Cape, Doriefort, MD 35894-8001",2024-12-04 00:00:00.000,30.0,EUR,36.0,36.0
80981,51047,21592,1,,2024-07-21 07:54:42.000,60.0,USD,60.0,60.0
77626,50274,21443,1,,2025-06-03 17:32:50.000,23.5,EUR,28.2,28.2
81129,48919,21781,1,"Suite 795 306 Runolfsson Centers, Lake Gabriel, NJ 60152",2024-12-06 00:00:00.000,68.5,USD,68.5,68.5
82056,47957,21926,2,"107 Blanda Canyon, Port Sung, TX 87766",2025-05-16 00:00:00.000,44.5,EUR,53.4,106.8
79982,50836,21529,3,,2024-08-05 00:00:00.000,15.0,EUR,18.0,54.0
83175,49656,21427,1,,2024-12-26 00:00:00.000,75.75,USD,75.75,75.75
82617,49327,21886,1,,2025-03-30 16:57:44.170,47.5,EUR,57.0,57.0
80980,49764,21393,5,,2024-03-29 11:26:01.641,57.5,USD,57.5,287.5
78437,48040,22004,2,,2024-12-19 00:00:00.000,68.99,EUR,82.79,165.58
80950,50347,21339,2,,2024-05-13 00:00:00.000,70.0,USD,70.0,140.0
77812,49898,21609,4,"485 Hoppe Centers, Saranland, AK 05913",2024-12-17 00:00:00.000,69.0,EUR,82.8,331.2
83215,49422,21321,3,,2024-10-03 00:00:00.000,68.25,USD,68.25,204.75
85937,48669,21906,1,,2024-08-23 08:57:39.000,39.5,EUR,47.4,47.4
81664,50940,21864,4,,2025-08-10 00:00:00.000,70.0,EUR,84.0,336.0
79841,49299,21614,1,,2025-01-14 00:00:00.000,54.99,EUR,65.99,65.99
80690,50219,21941,3,,2025-08-17 00:00:00.000,48.5,USD,48.5,145.5
86003,50463,21675,3,,2025-09-16 00:00:00.000,18.0,EUR,21.6,64.80000000000001
80878,50779,21466,1,"1286 Robt Meadow, South Merideth, IN 12514-4525",2024-04-06 00:00:00.000,31.0,USD,31.0,31.0
80883,47834,21954,1,,2025-03-22 00:00:00.000,51.0,USD,51.0,51.0
85054,49917,21595,1,,2024-09-30 00:00:00.000,51.99,EUR,62.39,62.39
81571,50471,21739,1,,2024-11-12 00:00:00.000,42.75,USD,42.75,42.75
77906,48237,21769,1,,2024-08-07 00:00:00.000,65.0,USD,65.0,65.0
83883,51024,21534,1,,2024-12-21 00:00:00.000,19.0,USD,19.0,19.0
77733,50431,21645,1,"Apt. 870 5950 Kunde Throughway, New Alden, DE 85484-1567",2025-03-29 00:00:00.000,50.0,USD,50.0,50.0
84195,49792,21724,1,,2025-03-02 00:00:00.000,17.5,EUR,21.0,21.0
84847,48075,21415,1,,2025-02-25 00:00:00.000,59.5,EUR,71.4,71.4
78896,47742,21571,2,,2025-02-20 00:00:00.000,18.75,USD,18.75,37.5
78016,50366,21769,1,,2024-10-17 07:32:31.315,66.25,USD,66.25,66.25
79563,49760,21967,1,,2025-02-22 00:11:58.000,40.0,USD,40.0,40.0
83280,48963,21454,1,"56061 White Cape, Doriefort, MD 35894-8001",2025-02-23 00:00:00.000,20.99,EUR,25.19,25.19
84253,50455,21300,1,,2024-07-27 04:19:53.885,39.5,USD,39.5,39.5
82712,49509,21833,1,,2025-01-22 00:00:00.000,66.0,EUR,79.2,79.2
78447,49302,21898,2,"4484 Kenneth Rue, Julioview, OR 27238",2025-09-26 00:00:00.000,54.5,USD,54.5,109.0
85905,49828,21825,3,,2024-08-09 00:00:00.000,37.0,EUR,44.4,133.2
77722,50609,21706,1,"Suite 134 64019 Jon Corners, North Alonaport, NV 81038-7338",2024-12-04 00:00:00.000,21.0,USD,21.0,21.0
84435,49504,21415,1,,2025-05-19 00:00:00.000,60.0,USD,60.0,60.0
82462,50497,21620,3,,2024-05-03 00:00:00.000,31.25,USD,31.25,93.75
78318,51067,21921,3,"6762 Bahringer Points, Gemafurt, DE 27934-1303",2024-09-12 00:00:00.000,63.0,EUR,75.6,226.79999999999998
86392,48841,21754,1,"Suite 567 51176 Pam Freeway, Rashadside, GA 60407",2025-03-11 00:00:00.000,27.99,USD,27.99,27.99
81533,48821,21972,1,"637 Gino Wells, New Raven, IA 47841",2025-01-15 00:00:00.000,18.99,USD,18.99,18.99
79792,49796,21896,2,,2025-04-30 00:00:00.000,17.5,USD,17.5,35.0
79595,47910,21440,2,"Apt. 238 106 Yetta Court, Port Cleotildeburgh, ND 13639-5753",2025-01-15 00:00:00.000,24.0,USD,24.0,48.0
78804,50569,21632,1,,2024-08-06 02:37:56.178,68.5,USD,68.5,68.5
80434,49587,21625,1,,2024-09-24 20:39:08.000,21.5,EUR,25.8,25.8
79028,47821,21404,1,"59967 Heriberto Square, Hilariofort, TX 82380-4388",2024-03-08 00:00:00.000,20.75,USD,20.75,20.75
85972,48493,21697,1,,2024-10-12 00:00:00.000,67.0,EUR,80.4,80.4
83626,50517,22046,4,,2024-06-21 00:00:00.000,58.0,EUR,69.6,278.4
85760,49469,22004,3,"6731 Simonis Keys, Boyleberg, NY 96661",2024-08-10 00:00:00.000,69.75,USD,69.75,209.25
78147,50082,21758,1,,2025-05-16 00:00:00.000,42.5,USD,42.5,42.5
85558,49385,21307,1,,2025-01-28 04:12:11.493,23.0,USD,23.0,23.0
84720,47999,21567,1,,2024-11-28 00:00:00.000,63.0,USD,63.0,63.0
80817,48249,21663,1,,2024-09-21 00:00:00.000,71.0,USD,71.0,71.0
85922,50810,21922,2,,2025-06-22 00:00:00.000,25.5,USD,25.5,51.0
77816,50727,21478,1,,2025-01-02 10:58:39.019,46.5,EUR,55.8,55.8
82360,48907,21875,1,,2024-08-25 00:00:00.000,50.5,EUR,60.6,60.6
78612,50194,21300,2,,2024-10-05 00:01:01.000,40.5,USD,40.5,81.0
78450,49180,21840,1,"110 Koepp Brook, Lake Krystalmouth, WI 43525-3141",2025-02-16 00:00:00.000,16.0,EUR,19.2,19.2
84544,50082,21777,1,,2024-07-17 00:00:00.000,34.25,USD,34.25,34.25
84123,50344,21344,1,,2025-01-22 21:40:41.000,49.99,USD,49.99,49.99
78905,48539,21969,1,,2025-02-12 00:00:00.000,54.25,USD,54.25,54.25
79138,49534,21333,1,,2025-04-08 00:00:00.000,71.0,USD,71.0,71.0
80238,50448,21798,1,,2025-03-28 00:00:00.000,55.0,EUR,66.0,66.0
77752,50947,21562,1,"Apt. 640 963 Ronni Skyway, Nigelview, FL 55519-4938",2025-05-17 00:00:00.000,34.75,EUR,41.7,41.7
83018,49751,21393,1,,2024-04-01 00:00:00.000,56.5,USD,56.5,56.5
77647,48686,21737,1,"24205 Ledner Glen, Lorenaland, NJ 53567",2024-09-03 00:00:00.000,21.25,USD,21.25,21.25
85531,49571,21386,1,,2025-04-23 00:00:00.000,48.75,USD,48.75,48.75
81547,48848,22037,1,"Apt. 531 6169 Brandee Locks, Brakusfort, KY 37295-5476",2024-07-01 00:00:00.000,28.0,USD,28.0,28.0
80998,49032,21530,3,,2024-11-11 00:00:00.000,51.5,USD,51.5,154.5
85845,49629,21337,4,"Apt. 935 682 Davis Extensions, Fannymouth, KY 04568",2024-10-08 00:00:00.000,37.25,USD,37.25,149.0
85772,51038,21797,1,,2025-02-28 00:00:00.000,20.75,USD,20.75,20.75
78013,48323,21812,1,,2024-11-16 00:00:00.000,48.5,USD,48.5,48.5
78256,49783,21904,3,"Apt. 856 44663 Haydee Villages, Cortezfurt, MA 39618-1688",2025-03-10 05:44:36.000,45.75,USD,45.75,137.25
82074,50416,21795,2,,2025-07-20 00:00:00.000,36.0,USD,36.0,72.0
78338,50244,21389,1,,2025-07-07 00:00:00.000,55.5,EUR,66.6,66.6
86328,50630,21484,2,,2024-12-13 00:00:00.000,15.75,EUR,18.9,37.8
85513,48895,21315,1,,2025-06-24 00:00:00.000,71.0,EUR,85.2,85.2
84078,50734,22056,1,,2025-01-30 14:53:30.000,23.25,EUR,27.9,27.9
84713,50176,21409,1,,2024-10-31 00:00:00.000,63.5,USD,63.5,63.5
84688,48844,22053,1,"Suite 753 63621 Fahey Street, Port Kenethview, IN 19012-1628",2025-09-22 00:00:00.000,56.5,USD,56.5,56.5
82013,49692,21790,1,"91386 Bailey Spur, Teofilaland, RI 07803-5039",2025-03-15 00:00:00.000,68.0,USD,68.0,68.0
80484,49207,21338,3,"249 Isaura Cape, Kreigerhaven, HI 72811-9706",2024-09-12 00:00:00.000,38.75,USD,38.75,116.25
83423,49118,21390,1,,2024-10-18 00:00:00.000,47.0,USD,47.0,47.0
78495,48565,21370,2,,2025-07-06 00:00:00.000,62.5,USD,62.5,125.0
81633,48861,21354,1,"Suite 809 6479 McClure Forges, Eugeneburgh, IA 76155",2024-12-14 00:00:00.000,53.5,EUR,64.2,64.2
79017,49626,22049,2,,2024-08-30 00:00:00.000,30.99,USD,30.99,61.98
84987,50148,21955,1,"Suite 742 5376 Harris Terrace, Prohaskaview, NY 44026-1225",2024-08-29 03:37:28.000,52.0,USD,52.0,52.0
85627,48806,21717,1,,2024-11-03 00:00:00.000,33.5,USD,33.5,33.5
81277,48634,21378,1,"541 Pamelia Ville, Ernieton, IL 29284-0456",2024-08-25 00:00:00.000,34.25,USD,34.25,34.25
85988,48328,21720,1,,2024-12-24 03:51:16.000,25.0,USD,25.0,25.0
78597,49445,21372,1,,2024-07-25 23:24:39.871,38.75,USD,38.75,38.75
79032,48344,21877,1,,2024-10-23 00:00:00.000,75.0,USD,75.0,75.0
81405,49762,21901,1,,2025-07-31 00:00:00.000,62.99,USD,62.99,62.99
85793,48430,21747,4,"328 Buckridge Hollow, New Shirleyberg, MI 66027-1958",2025-01-15 00:00:00.000,32.5,USD,32.5,130.0
